season,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,cluster
2026,Jakob Poeltl,poeltja01,30.0,TOR,C,21,21.0,531.0,16.3,0.691,0.0,0.37,11.8,22.1,16.9,11.9,1.5,2.0,18.3,14.4,0.9,0.8,1.7,0.154,-0.9,1.1,0.2,0.3,0
2026,Derik Queen,queende01,21.0,NOP,C,35,23.0,904.0,17.2,0.563,0.097,0.38,6.6,23.5,14.8,23.2,1.9,3.6,16.7,22.5,0.6,0.8,1.4,0.072,-0.9,0.7,-0.2,0.4,2
2026,Neemias Queta,quetane01,26.0,BOS,C,30,30.0,742.0,19.9,0.664,0.015,0.328,13.4,21.2,17.3,8.6,1.6,5.2,10.3,14.6,2.0,1.1,3.1,0.203,0.7,1.0,1.7,0.7,0
2026,Maxime Raynaud,raynama01,22.0,SAC,C,25,11.0,556.0,15.4,0.59,0.103,0.24,9.3,22.4,15.7,7.2,0.9,2.4,10.7,19.2,0.5,0.3,0.9,0.074,-1.8,-1.5,-3.3,-0.2,1
2026,Naz Reid,reidna01,26.0,MIN,C,34,0.0,906.0,15.5,0.569,0.562,0.126,4.6,21.1,12.9,13.1,1.7,2.7,10.9,21.9,0.6,1.4,2.0,0.106,0.2,0.8,1.0,0.7,3
2026,Alex Sarr,sarral01,20.0,WAS,C,23,23.0,653.0,21.3,0.56,0.218,0.218,9.3,20.5,15.0,16.9,1.3,7.1,10.0,25.7,0.6,0.5,1.2,0.085,2.3,0.0,2.3,0.7,2
2026,Alperen Şengün,sengual01,23.0,HOU,C,26,26.0,926.0,22.3,0.573,0.142,0.368,10.0,19.8,14.9,28.6,2.1,2.6,15.0,27.2,2.1,1.4,3.5,0.181,3.8,1.8,5.6,1.7,2
2026,Isaiah Stewart,stewais01,24.0,DET,C,30,7.0,681.0,15.6,0.615,0.329,0.283,9.7,18.3,14.0,6.6,0.4,8.4,12.8,16.9,1.0,1.1,2.0,0.144,-1.1,1.0,-0.1,0.3,0
2026,Karl-Anthony Towns,townska01,30.0,NYK,C,31,31.0,1016.0,21.6,0.614,0.333,0.463,9.7,29.8,19.5,12.9,1.2,2.1,12.1,25.9,2.6,1.4,4.0,0.188,2.8,-0.2,2.6,1.2,2
2026,Myles Turner,turnemy01,29.0,MIL,C,34,34.0,984.0,14.2,0.573,0.61,0.302,4.4,16.8,10.7,7.9,1.3,5.4,7.9,18.2,0.8,1.1,2.0,0.096,-0.4,0.1,-0.3,0.4,3
2026,Nikola Vučević,vucevni01,35.0,CHI,C,32,32.0,962.0,17.1,0.576,0.358,0.105,7.4,23.7,15.7,16.5,1.2,1.3,9.7,21.4,1.1,0.9,2.0,0.099,1.0,-0.5,0.5,0.6,3
2026,Kel'el Ware,wareke01,21.0,MIA,C,33,23.0,820.0,21.5,0.662,0.315,0.204,14.5,29.4,22.0,2.9,1.8,4.6,9.7,17.4,1.9,1.7,3.6,0.209,2.6,0.6,3.2,1.1,0
2026,Victor Wembanyama,wembavi01,22.0,SAS,C,21,15.0,625.0,27.7,0.631,0.249,0.425,7.6,35.1,21.5,18.8,1.3,8.8,14.4,31.8,1.3,1.4,2.7,0.21,4.8,3.7,8.6,1.7,2
2026,Mark Williams,willima07,24.0,PHO,C,28,24.0,670.0,23.9,0.697,0.005,0.472,14.6,24.2,19.3,7.2,2.5,3.5,9.9,17.7,2.3,1.1,3.4,0.244,2.7,0.8,3.5,0.9,0
2026,Ivica Zubac,zubaciv01,28.0,LAC,C,28,28.0,896.0,19.5,0.629,0.0,0.256,12.8,27.5,20.3,13.0,0.7,2.9,13.7,19.9,1.7,0.9,2.6,0.139,1.2,-0.8,0.4,0.6,2
2025,Precious Achiuwa,achiupr01,25.0,NYK,C,57,10.0,1170.0,13.6,0.53,0.11,0.211,10.0,21.0,15.5,6.2,2.0,3.3,11.2,14.9,0.7,1.7,2.3,0.095,-2.1,0.2,-1.9,0.0,1
2025,Steven Adams,adamsst01,31.0,HOU,C,58,3.0,794.0,16.6,0.541,0.012,0.557,21.8,22.0,21.9,10.9,1.3,3.2,20.6,13.6,1.0,1.3,2.3,0.137,0.0,0.3,0.3,0.5,1
2025,Bam Adebayo,adebaba01,27.0,MIA,C,78,78.0,2674.0,18.9,0.561,0.199,0.295,7.7,23.1,15.5,20.0,1.8,1.9,11.4,23.5,3.5,4.0,7.5,0.135,1.0,1.0,2.0,2.7,2
2025,Jarrett Allen,allenja01,26.0,CLE,C,82,82.0,2296.0,22.1,0.724,0.008,0.433,10.5,26.7,18.8,9.5,1.6,2.9,11.3,15.9,7.6,4.0,11.6,0.243,3.0,1.2,4.2,3.6,0
2025,Deandre Ayton,aytonde01,26.0,POR,C,40,40.0,1206.0,17.7,0.583,0.068,0.128,10.9,26.0,18.2,8.5,1.2,2.9,12.2,19.4,1.2,1.6,2.8,0.113,-0.3,-0.4,-0.7,0.4,1
2025,Goga Bitadze,bitadgo01,25.0,ORL,C,70,42.0,1430.0,19.2,0.631,0.083,0.392,12.7,25.0,18.6,14.8,1.7,6.6,15.3,14.3,2.8,3.0,5.8,0.195,-0.3,2.8,2.5,1.6,0
2025,Bismack Biyombo,biyombi01,32.0,SAS,C,28,26.0,528.0,12.2,0.576,0.0,0.219,8.7,23.4,16.0,7.9,1.5,3.9,17.8,12.3,0.2,0.6,0.8,0.071,-3.6,0.0,-3.6,-0.2,1
2025,Adem Bona,bonaad01,21.0,PHI,C,58,11.0,905.0,16.5,0.714,0.005,0.521,11.1,19.9,15.3,4.4,1.4,7.5,20.5,14.3,1.4,0.9,2.3,0.121,-2.9,0.2,-2.7,-0.2,0
2025,Thomas Bryant,bryanth01,27.0,2TM,C,66,8.0,963.0,17.2,0.614,0.461,0.199,9.7,19.2,14.5,7.6,1.4,3.9,7.9,17.1,1.8,1.2,3.1,0.152,0.7,0.0,0.6,0.6,3
2025,Thomas Bryant,bryanth01,27.0,IND,C,56,8.0,848.0,17.4,0.613,0.447,0.181,10.2,18.5,14.4,8.0,1.5,3.4,8.1,17.6,1.6,1.0,2.6,0.15,0.9,-0.2,0.7,0.6,3
2025,Clint Capela,capelca01,30.0,ATL,C,55,41.0,1176.0,17.7,0.564,0.003,0.249,15.8,28.2,21.8,7.4,1.4,4.1,9.8,16.7,1.7,1.5,3.2,0.131,-0.6,-0.4,-1.0,0.3,0
2025,Wendell Carter Jr.,cartewe01,25.0,ORL,C,68,51.0,1758.0,13.7,0.544,0.322,0.356,9.4,23.4,16.0,11.5,1.5,2.2,11.9,16.0,1.6,3.0,4.6,0.125,-2.2,0.9,-1.2,0.3,1
2025,Nic Claxton,claxtni01,25.0,BRK,C,70,62.0,1882.0,16.5,0.569,0.037,0.271,9.0,22.7,15.5,13.7,1.6,5.3,12.0,16.8,1.8,2.5,4.3,0.11,-1.1,1.5,0.4,1.1,1
