season,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,cluster
2026,Zaccharie Risacher,risacza01,20.0,ATL,SF,32,32.0,778.0,11.4,0.544,0.47,0.142,4.2,9.2,6.7,8.2,1.9,2.1,8.2,18.4,0.1,0.6,0.7,0.043,-2.4,-0.9,-3.3,-0.3,0
2026,Duncan Robinson,robindu01,31.0,DET,SF,31,31.0,926.0,10.9,0.601,0.81,0.176,1.2,9.3,5.3,8.6,1.2,1.1,5.7,14.0,1.4,1.0,2.4,0.123,-0.3,-0.1,-0.4,0.4,1
2026,Brice Sensabaugh,sensabr01,22.0,UTA,SF,31,3.0,569.0,11.9,0.558,0.611,0.209,4.3,11.9,8.0,11.3,1.6,0.8,10.2,20.5,0.3,0.1,0.4,0.032,-1.2,-2.1,-3.3,-0.2,1
2026,Ausar Thompson,thompau01,23.0,DET,SF,29,28.0,763.0,15.4,0.536,0.064,0.417,9.3,15.0,12.2,13.7,2.8,2.7,12.3,19.0,0.5,1.3,1.8,0.116,-0.8,1.6,0.8,0.5,2
2026,Klay Thompson,thompkl01,35.0,DAL,SF,31,8.0,682.0,10.1,0.508,0.725,0.073,1.4,10.6,6.1,8.6,0.9,1.2,7.1,22.7,-0.5,0.6,0.0,0.003,-0.7,-1.4,-2.2,0.0,1
2026,Franz Wagner,wagnefr01,24.0,ORL,SF,24,24.0,801.0,20.3,0.6,0.262,0.429,4.7,15.2,9.9,17.6,1.7,1.0,8.6,25.9,1.7,1.0,2.7,0.162,3.1,0.5,3.5,1.1,3
2026,Peyton Watson,watsope01,23.0,DEN,SF,31,21.0,852.0,13.2,0.608,0.352,0.316,4.5,14.1,9.6,6.6,1.8,3.2,12.0,16.3,0.8,0.8,1.6,0.09,-1.0,-0.5,-1.4,0.1,2
2026,Russell Westbrook,westbru01,37.0,SAC,SF,33,27.0,953.0,15.5,0.524,0.425,0.208,5.9,20.2,12.8,36.6,2.3,0.4,19.4,25.2,-0.4,0.7,0.3,0.015,0.6,-0.3,0.3,0.6,3
2026,Andrew Wiggins,wiggian01,30.0,MIA,SF,29,29.0,941.0,14.9,0.575,0.351,0.174,5.6,9.9,7.7,12.7,1.7,3.2,10.4,20.1,0.7,1.2,2.0,0.1,0.4,0.8,1.1,0.7,2
2026,Ziaire Williams,willizi02,24.0,BRK,SF,25,2.0,556.0,9.3,0.549,0.729,0.277,3.2,10.0,6.4,4.6,1.9,2.0,12.0,17.5,-0.1,0.5,0.4,0.032,-3.3,-0.5,-3.8,-0.3,1
2025,Deni Avdija,avdijde01,24.0,POR,SF,72,54.0,2161.0,17.7,0.605,0.405,0.441,5.4,21.2,13.1,19.9,1.6,1.5,16.3,23.2,3.1,2.5,5.6,0.124,1.5,0.6,2.1,2.2,3
2025,RJ Barrett,barrerj01,24.0,TOR,SF,58,58.0,1869.0,16.5,0.547,0.312,0.317,3.4,17.9,10.5,27.3,1.2,0.9,12.9,28.7,0.6,1.7,2.4,0.061,1.2,-0.7,0.6,1.2,3
2025,Jamison Battle,battlja01,23.0,TOR,SF,59,10.0,1042.0,10.7,0.59,0.746,0.052,3.7,12.8,8.1,7.1,0.8,0.9,7.1,15.3,1.0,0.7,1.7,0.079,-0.9,-1.3,-2.3,-0.1,1
2025,Mikal Bridges,bridgmi01,28.0,NYK,SF,82,82.0,3036.0,14.0,0.585,0.391,0.1,2.7,7.0,4.9,14.4,1.2,1.3,9.7,19.6,3.7,2.0,5.7,0.09,0.4,-0.9,-0.5,1.2,1
2025,Dillon Brooks,brookdi01,29.0,HOU,SF,75,75.0,2388.0,11.0,0.555,0.524,0.135,3.3,9.1,6.1,7.4,1.2,0.6,7.4,17.7,2.7,2.5,5.1,0.103,-1.4,0.0,-1.4,0.4,1
2025,Jaylen Brown,brownja02,28.0,BOS,SF,63,63.0,2158.0,17.8,0.555,0.32,0.288,4.1,14.4,9.3,21.4,1.7,0.8,11.4,28.9,2.3,2.9,5.2,0.115,0.4,-0.4,0.0,1.1,3
2025,Jimmy Butler,butleji01,35.0,2TM,SF,55,55.0,1746.0,22.4,0.626,0.174,0.657,7.7,10.8,9.2,25.5,2.2,1.0,8.8,20.8,6.6,2.0,8.7,0.238,4.0,1.0,4.9,3.0,3
